#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: max current
#	Laser wavelength: 625
#	Procedure version: 1.1.1
#	Step time: 2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1757954860.1961498
#Data:
VL (V),Power (W)
0.0,7.822140489999999e-09
0.1,1.06730091e-07
0.2,5.080193544999999e-07
0.30000000000000004,9.102450064999999e-07
0.4,1.37655593e-06
0.5,1.84583183e-06
0.6000000000000001,2.25307838e-06
0.7000000000000001,2.73873877e-06
0.8,3.18704099e-06
0.9,3.661221515e-06
1.0,4.148827655e-06
1.1,4.62981802e-06
1.2000000000000002,5.114506165e-06
1.3,5.59549699e-06
1.4000000000000001,6.067537015e-06
1.5,6.5570891349999995e-06
1.6,7.038274135e-06
1.7000000000000002,7.503309915e-06
1.8,7.99441841e-06
1.9000000000000001,8.475798495e-06
2.0,8.909896675e-06
2.1,9.39964275e-06
2.2,9.8886112e-06
2.3000000000000003,1.0375439650000001e-05
2.4000000000000004,1.0861488600000001e-05
2.5,1.134267405e-05
2.6,1.17678219e-05
2.7,1.22441425e-05
2.8000000000000003,1.272591135e-05
2.9000000000000004,1.320281675e-05
3.0,1.36884764e-05
3.1,1.41583769e-05
3.2,1.464092475e-05
3.3000000000000003,1.51205536e-05
3.4000000000000004,1.56011538e-05
3.5,1.60622976e-05
3.6,1.6539592249999997e-05
3.7,1.69828345e-05
3.8000000000000003,1.74844781e-05
3.9000000000000004,1.79572617e-05
4.0,1.842808795e-05
4.1000000000000005,1.88871936e-05
4.2,1.9371696e-05
4.3,1.97917316e-05
4.4,2.02840474e-05
4.5,2.07490166e-05
4.6000000000000005,2.11964007e-05
4.7,2.1676996750000002e-05
4.800000000000001,2.21282862e-05
4.9,2.2526830399999998e-05
5.0,2.30074247e-05
