#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: max current
#	Laser wavelength: 850
#	Procedure version: 1.1.1
#	Step time: 2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1757949361.1438391
#Data:
VL (V),Power (W)
0.0,1.73088699e-09
0.1,1.4431665099999999e-07
0.2,4.28674255e-07
0.30000000000000004,7.119959375000001e-07
0.4,1.033439105e-06
0.5,1.353863865e-06
0.6000000000000001,1.676519845e-06
0.7000000000000001,2.00168483e-06
0.8,2.302643455e-06
0.9,2.62766082e-06
1.0,2.9576967800000003e-06
1.1,3.2810906949999996e-06
1.2000000000000002,3.614078995e-06
1.3,3.938062945e-06
1.4000000000000001,4.2618996749999996e-06
1.5,4.59045964e-06
1.6,4.92182403e-06
1.7000000000000002,5.2376904e-06
1.8,5.570530675e-06
1.9000000000000001,5.89761453e-06
2.0,6.19266916e-06
2.1,6.51886717e-06
2.2,6.849346165e-06
2.3000000000000003,7.170378695e-06
2.4000000000000004,7.492886655e-06
2.5,7.82085635e-06
2.6,8.108087969999999e-06
2.7,8.42793952e-06
2.8000000000000003,8.75280921e-06
2.9000000000000004,9.07443246e-06
3.0,9.394873815000001e-06
3.1,9.71384043e-06
3.2,1.00381194e-05
3.3000000000000003,1.0365203250000001e-05
3.4000000000000004,1.068461235e-05
3.5,1.099354085e-05
3.6,1.13166402e-05
3.7,1.1619812100000001e-05
3.8000000000000003,1.193848315e-05
3.9000000000000004,1.225021695e-05
4.0,1.2567706549999999e-05
4.1000000000000005,1.28834245e-05
4.2,1.321298395e-05
4.3,1.3510864400000001e-05
4.4,1.38191194e-05
4.5,1.4125892000000001e-05
4.6000000000000005,1.4423771500000001e-05
4.7,1.47394371e-05
4.800000000000001,1.5046209700000001e-05
4.9,1.5324823800000002e-05
5.0,1.56212218e-05
