#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: max current
#	Laser wavelength: 405
#	Procedure version: 1.1.1
#	Step time: 2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1757959362.2753851
#Data:
VL (V),Power (W)
0.0,6.0726355049999996e-09
0.1,6.330487025e-09
0.2,1.564551725e-07
0.30000000000000004,3.33080905e-07
0.4,5.458912825e-07
0.5,7.52541922e-07
0.6000000000000001,9.331785974999999e-07
0.7000000000000001,1.139686105e-06
0.8,1.3409219299999999e-06
0.9,1.554763745e-06
1.0,1.775997075e-06
1.1,1.997201935e-06
1.2000000000000002,2.217518385e-06
1.3,2.43623049e-06
1.4000000000000001,2.651601675e-06
1.5,2.872486675e-06
1.6,3.09737163e-06
1.7000000000000002,3.31682713e-06
1.8,3.540855345e-06
1.9000000000000001,3.766883425e-06
2.0,3.96890823e-06
2.1,4.19407911e-06
2.2,4.41410657e-06
2.3000000000000003,4.63927722e-06
2.4000000000000004,4.85501846e-06
2.5,5.0770459e-06
2.6,5.27878501e-06
2.7,5.49452625e-06
2.8000000000000003,5.718553895e-06
2.9000000000000004,5.944581975e-06
3.0,6.16889588e-06
3.1,6.387208485000001e-06
3.2,6.62123784e-06
3.3000000000000003,6.8441218e-06
3.4000000000000004,7.0681508100000004e-06
3.5,7.287606195e-06
3.6,7.511919645e-06
3.7,7.71966006e-06
3.8000000000000003,7.94597372e-06
3.9000000000000004,8.161142885e-06
4.0,8.381171024999999e-06
4.1000000000000005,8.61062699e-06
4.2,8.83008397e-06
4.3,9.036395115e-06
4.4,9.262423190000001e-06
4.5,9.48816569e-06
4.6000000000000005,9.7041916e-06
4.7,9.93050571e-06
4.800000000000001,1.0156247800000001e-05
4.9,1.03502725e-05
5.0,1.058087265e-05
