#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: max current
#	Laser wavelength: 565
#	Procedure version: 1.1.1
#	Step time: 2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1757956676.2436721
#Data:
VL (V),Power (W)
0.0,4.19081925e-09
0.1,2.27226804e-09
0.2,4.407237385e-07
0.30000000000000004,8.547554845e-07
0.4,1.32331991e-06
0.5,1.7690911099999999e-06
0.6000000000000001,2.15803095e-06
0.7000000000000001,2.57422664e-06
0.8,2.96109533e-06
0.9,3.390394795e-06
1.0,3.81366249e-06
1.1,4.23131405e-06
1.2000000000000002,4.648757795000001e-06
1.3,5.058297805e-06
1.4000000000000001,5.447870080000001e-06
1.5,5.8584498650000005e-06
1.6,6.26840574e-06
1.7000000000000002,6.65548282e-06
1.8,7.05275147e-06
1.9000000000000001,7.448563565e-06
2.0,7.799865215e-06
2.1,8.187357705e-06
2.2,8.57401847e-06
2.3000000000000003,8.95235917e-06
2.4000000000000004,9.324044185e-06
2.5,9.70176097e-06
2.6,1.0030599199999999e-05
2.7,1.039687685e-05
2.8000000000000003,1.077064145e-05
2.9000000000000004,1.114170345e-05
3.0,1.1514219750000001e-05
3.1,1.18728008e-05
3.2,1.2248438e-05
3.3000000000000003,1.2607227750000001e-05
3.4000000000000004,1.296684965e-05
3.5,1.33150306e-05
3.6,1.366986865e-05
3.7,1.3998499050000001e-05
3.8000000000000003,1.435292005e-05
3.9000000000000004,1.4690077950000001e-05
4.0,1.50420037e-05
4.1000000000000005,1.5390809499999998e-05
4.2,1.5746480150000002e-05
4.3,1.6060757849999998e-05
4.4,1.64066523e-05
4.5,1.6755666349999997e-05
4.6000000000000005,1.709053595e-05
4.7,1.7434349500000002e-05
4.800000000000001,1.778045135e-05
4.9,1.8074347249999998e-05
5.0,1.84133769e-05
