#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: max current
#	Laser wavelength: 680
#	Procedure version: 1.1.1
#	Step time: 2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1757952989.2989554
#Data:
VL (V),Power (W)
0.0,3.2967631949999995e-09
0.1,1.227795535e-07
0.2,3.3162575599999997e-07
0.30000000000000004,5.197660185e-07
0.4,7.49336607e-07
0.5,9.733253705000001e-07
0.6000000000000001,1.19676156e-06
0.7000000000000001,1.4287636499999998e-06
0.8,1.6364332949999999e-06
0.9,1.859120685e-06
1.0,2.0887901000000003e-06
1.1,2.310375405e-06
1.2000000000000002,2.5361865699999997e-06
1.3,2.75207583e-06
1.4000000000000001,2.9653930399999998e-06
1.5,3.184405955e-06
1.6,3.404153975e-06
1.7000000000000002,3.614347405e-06
1.8,3.8291343550000005e-06
1.9000000000000001,4.04833099e-06
2.0,4.23684355e-06
2.1,4.451814675e-06
2.2,4.66568258e-06
2.3000000000000003,4.87165039e-06
2.4000000000000004,5.08074163e-06
2.5,5.28781152e-06
2.6,5.472466e-06
2.7,5.67292159e-06
2.8000000000000003,5.881094235e-06
2.9000000000000004,6.082652135e-06
3.0,6.28439375e-06
3.1,6.48466539e-06
3.2,6.68659118e-06
3.3000000000000003,6.887598375e-06
3.4000000000000004,7.08327616e-06
3.5,7.2730752e-06
3.6,7.470407355e-06
3.7,7.651019585e-06
3.8000000000000003,7.843390905e-06
3.9000000000000004,8.03061721e-06
4.0,8.218395125e-06
4.1000000000000005,8.40690791e-06
4.2,8.597074159999999e-06
4.3,8.76262038e-06
4.4,8.94837649e-06
4.5,9.130459145e-06
4.6000000000000005,9.305008465e-06
4.7,9.482863789999999e-06
4.800000000000001,9.66218977e-06
4.9,9.81358835e-06
5.0,9.98740234e-06
