#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: max current
#	Laser wavelength: 505
#	Procedure version: 1.1.1
#	Step time: 2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1757957630.3230805
#Data:
VL (V),Power (W)
0.0,2.39988307e-09
0.1,1.28485446e-07
0.2,6.711267985e-07
0.30000000000000004,1.19913699e-06
0.4,1.7734637950000001e-06
0.5,2.284591915e-06
0.6000000000000001,2.8461699899999997e-06
0.7000000000000001,3.42243175e-06
0.8,3.939056570000001e-06
0.9,4.482563555e-06
1.0,5.04143054e-06
1.1,5.58335614e-06
1.2000000000000002,6.1352206999999994e-06
1.3,6.669013375e-06
1.4000000000000001,7.1781844350000005e-06
1.5,7.7131067e-06
1.6,8.228827485e-06
1.7000000000000002,8.73122144e-06
1.8,9.24242431e-06
1.9000000000000001,9.752046935e-06
2.0,1.0206324049999999e-05
2.1,1.07035221e-05
2.2,1.1209981499999999e-05
2.3000000000000003,1.170311315e-05
2.4000000000000004,1.21797543e-05
2.5,1.26627201e-05
2.6,1.30898907e-05
2.7,1.354958975e-05
2.8000000000000003,1.402419775e-05
2.9000000000000004,1.44915771e-05
3.0,1.4958505300000001e-05
3.1,1.541346045e-05
3.2,1.587609495e-05
3.3000000000000003,1.63418954e-05
3.4000000000000004,1.67995604e-05
3.5,1.723847705e-05
3.6,1.76988524e-05
3.7,1.81187943e-05
3.8000000000000003,1.856990915e-05
3.9000000000000004,1.90043083e-05
4.0,1.944209545e-05
4.1000000000000005,1.98785274e-05
4.2,2.03420477e-05
4.3,2.07298963e-05
4.4,2.116537505e-05
4.5,2.1589514249999998e-05
4.6000000000000005,2.199550545e-05
4.7,2.24287178e-05
4.800000000000001,2.283697905e-05
4.9,2.320668135e-05
5.0,2.36285523e-05
