#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 365
#	Procedure version: 1.1.1
#	Step time: 0.1 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758638251.7925587
#Data:
VL (V),Power (W)
0.0,1.95454719e-08
0.1,1.7685598749999997e-08
0.2,1.2012441899999998e-07
0.30000000000000004,2.40979631e-07
0.4,3.86341412e-07
0.5,5.28530421e-07
0.6000000000000001,6.498232495e-07
0.7000000000000001,7.877454495000001e-07
0.8,9.21656209e-07
0.9,1.066215705e-06
1.0,1.2112128050000001e-06
1.1,1.3551158399999998e-06
1.2000000000000002,1.49967525e-06
1.3,1.64179141e-06
1.4000000000000001,1.77975011e-06
1.5,1.9250024949999996e-06
1.6,2.06387301e-06
1.7000000000000002,2.20256095e-06
1.8,2.345479405e-06
1.9000000000000001,2.4889448e-06
2.0,2.61384787e-06
2.1,2.7557453e-06
2.2,2.896621365e-06
2.3000000000000003,3.033595475e-06
2.4000000000000004,3.17067895e-06
2.5,3.38466282e-06
2.6,3.442132085e-06
2.7,3.571619915e-06
2.8000000000000003,3.70838154e-06
2.9000000000000004,3.842961629999999e-06
3.0,3.97717713e-06
3.1,4.1139394400000005e-06
3.2,4.2517922349999996e-06
3.3000000000000003,4.38382608e-06
3.4000000000000004,4.522043585e-06
3.5,4.65407652e-06
3.6,4.790839060000001e-06
3.7,4.918143985e-06
3.8000000000000003,5.05236017e-06
3.9000000000000004,5.18112029e-06
4.0,5.3120627399999994e-06
4.1000000000000005,5.4484605699999995e-06
4.2,5.58085799e-06
4.3,5.70161637e-06
4.4,5.83437759e-06
4.5,5.964592215e-06
4.6000000000000005,6.0933523399999995e-06
4.7,6.227204265e-06
4.800000000000001,6.35851052e-06
4.9,6.47017555e-06
5.0,6.60293631e-06
