#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 565
#	Procedure version: 1.1.1
#	Step time: 0.5 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758636054.9375477
#Data:
VL (V),Power (W)
0.0,7.735962979999999e-09
0.1,4.1092369e-07
0.2,1.313956545e-06
0.30000000000000004,2.097088895e-06
0.4,2.939463915e-06
0.5,3.792654865e-06
0.6000000000000001,4.617350664999999e-06
0.7000000000000001,5.45806188e-06
0.8,6.213496135000001e-06
0.9,7.00512055e-06
1.0,7.80007258e-06
1.1,8.572978455000001e-06
1.2000000000000002,9.340268205e-06
1.3,1.00873822e-05
1.4000000000000001,1.081536085e-05
1.5,1.156580265e-05
1.6,1.230563655e-05
1.7000000000000002,1.300719985e-05
1.8,1.37249872e-05
1.9000000000000001,1.443528575e-05
2.0,1.5061347300000001e-05
2.1,1.576311935e-05
2.2,1.646593045e-05
2.3000000000000003,1.714773495e-05
2.4000000000000004,1.7827874199999998e-05
2.5,1.85670324e-05
2.6,1.913507e-05
2.7,1.977619925e-05
2.8000000000000003,2.04423895e-05
2.9000000000000004,2.108351965e-05
3.0,2.17455326e-05
3.1,2.23657762e-05
3.2,2.30069072e-05
3.3000000000000003,2.36710084e-05
3.4000000000000004,2.42891665e-05
3.5,2.490314545e-05
3.6,2.55317436e-05
3.7,2.6114401399999998e-05
3.8000000000000003,2.67450878e-05
3.9000000000000004,2.732983285e-05
4.0,2.79417245e-05
4.1000000000000005,2.854734975e-05
4.2,2.917595065e-05
4.3,2.96980434e-05
4.4,3.02890512e-05
4.5,3.0890501900000006e-05
4.6000000000000005,3.14627159e-05
4.7,3.2068341199999995e-05
4.800000000000001,3.2640556999999996e-05
4.9,3.3131320399999993e-05
5.0,3.37473903e-05
