#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 565
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758657385.6014888
#Data:
VL (V),Power (W)
0.0,3.77373632e-09
0.1,9.341701635e-09
0.2,4.42788277e-07
0.30000000000000004,8.47039587e-07
0.4,1.294041115e-06
0.5,1.73034465e-06
0.6000000000000001,2.1156003e-06
0.7000000000000001,2.5145324149999998e-06
0.8,2.903481e-06
0.9,3.3151008e-06
1.0,3.731088555e-06
1.1,4.139172685e-06
1.2000000000000002,4.54725682e-06
1.3,4.948476545e-06
1.4000000000000001,5.3316014150000005e-06
1.5,5.736982075000001e-06
1.6,6.128842415e-06
1.7000000000000002,6.509471175e-06
1.8,6.89571539e-06
1.9000000000000001,7.282792470000001e-06
2.0,7.627438435000001e-06
2.1,8.0076511e-06
2.2,8.382871780000001e-06
2.3000000000000003,8.749149400000001e-06
2.4000000000000004,9.10731478e-06
2.5,9.481495455e-06
2.6,9.80097411e-06
2.7,1.01628834e-05
2.8000000000000003,1.0527288849999999e-05
2.9000000000000004,1.089148645e-05
3.0,1.1253603600000001e-05
3.1,1.160615375e-05
3.2,1.196307085e-05
3.3000000000000003,1.231562055e-05
3.4000000000000004,1.2661098499999999e-05
3.5,1.299118505e-05
3.6,1.333354155e-05
3.7,1.36447002e-05
3.8000000000000003,1.39837316e-05
3.9000000000000004,1.43144425e-05
4.0,1.46503512e-05
4.1000000000000005,1.499208565e-05
4.2,1.5332987449999997e-05
4.3,1.56376982e-05
4.4,1.59767287e-05
4.5,1.631866965e-05
4.6000000000000005,1.664293355e-05
4.7,1.6974891e-05
4.800000000000001,1.7313713249999998e-05
4.9,1.7595961249999998e-05
5.0,1.79283352e-05
