#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 405
#	Procedure version: 1.1.1
#	Step time: 0.1 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758637342.1498501
#Data:
VL (V),Power (W)
0.0,9.940350325e-09
0.1,9.825749545e-09
0.2,1.5167069750000002e-07
0.30000000000000004,3.1981611e-07
0.4,5.11196447e-07
0.5,7.078483864999999e-07
0.6000000000000001,8.77540913e-07
0.7000000000000001,1.0705829250000002e-06
0.8,1.2558895149999999e-06
0.9,1.45944597e-06
1.0,1.663862005e-06
1.1,1.87034078e-06
1.2000000000000002,2.07555888e-06
1.3,2.279058095e-06
1.4000000000000001,2.481554585e-06
1.5,2.748185125e-06
1.6,2.90591936e-06
1.7000000000000002,3.10280052e-06
1.8,3.3131127600000002e-06
1.9000000000000001,3.520281215e-06
2.0,3.71030501e-06
2.1,3.91947333e-06
2.2,4.124641695e-06
2.3000000000000003,4.3303819e-06
2.4000000000000004,4.536407455e-06
2.5,4.7452904250000004e-06
2.6,4.9253126250000005e-06
2.7,5.13362443e-06
2.8000000000000003,5.339078595e-06
2.9000000000000004,5.548532729999999e-06
3.0,5.7585591549999996e-06
3.1,5.9648703000000005e-06
3.2,6.176896935e-06
3.3000000000000003,6.38777988e-06
3.4000000000000004,6.597520265e-06
3.5,6.800687975e-06
3.6,7.011286015e-06
3.7,7.20645335e-06
3.8000000000000003,7.411049409999999e-06
3.9000000000000004,7.6179326250000004e-06
4.0,7.822529370000001e-06
4.1000000000000005,8.032841835000001e-06
4.2,8.24486824e-06
4.3,8.433462425e-06
4.4,8.64520325e-06
4.5,8.8558013e-06
4.6000000000000005,9.059540845e-06
4.7,9.268994745e-06
4.800000000000001,9.48502202e-06
4.9,9.664473054999999e-06
5.0,9.875642265e-06
