#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 505
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758656472.1353528
#Data:
VL (V),Power (W)
0.0,3.487023445e-09
0.1,1.0349602055e-08
0.2,3.64961011e-07
0.30000000000000004,7.15971197e-07
0.4,1.117465615e-06
0.5,1.5178274600000002e-06
0.6000000000000001,1.85638089e-06
0.7000000000000001,2.244834495e-06
0.8,2.602428255e-06
0.9,2.98667783e-06
1.0,3.38018924e-06
1.1,3.76082437e-06
1.2000000000000002,4.149140295e-06
1.3,4.5225467600000005e-06
1.4000000000000001,4.89143554e-06
1.5,5.27252246e-06
1.6,5.642089035e-06
1.7000000000000002,6.00555609e-06
1.8,6.37715561e-06
1.9000000000000001,6.75101387e-06
2.0,7.07517461e-06
2.1,7.435253565e-06
2.2,7.796687895e-06
2.3000000000000003,8.146601885e-06
2.4000000000000004,8.494029775000001e-06
2.5,8.841684575e-06
2.6,9.150032839999998e-06
2.7,9.492717255e-06
2.8000000000000003,9.83766131e-06
2.9000000000000004,1.0182152899999999e-05
3.0,1.0528000949999998e-05
3.1,1.08668451e-05
3.2,1.12061416e-05
3.3000000000000003,1.15495036e-05
3.4000000000000004,1.1887445e-05
3.5,1.2211831749999999e-05
3.6,1.2542995600000001e-05
3.7,1.2845696350000001e-05
3.8000000000000003,1.317595755e-05
3.9000000000000004,1.349447075e-05
4.0,1.3819988e-05
4.1000000000000005,1.41409864e-05
4.2,1.446944e-05
4.3,1.47581359e-05
4.4,1.507913335e-05
4.5,1.539742155e-05
4.6000000000000005,1.570825585e-05
4.7,1.60312875e-05
4.800000000000001,1.63470895e-05
4.9,1.66199734e-05
5.0,1.69335162e-05
