#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 680
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758659446.612919
#Data:
VL (V),Power (W)
0.0,4.8257571299999995e-09
0.1,6.368291134999999e-08
0.2,1.939792115e-07
0.30000000000000004,3.21420174e-07
0.4,4.56966646e-07
0.5,6.015765735000001e-07
0.6000000000000001,7.465365285000001e-07
0.7000000000000001,8.955859984999999e-07
0.8,1.03253251e-06
0.9,1.179371455e-06
1.0,1.329102585e-06
1.1,1.4767889549999998e-06
1.2000000000000002,1.626133155e-06
1.3,1.779011935e-06
1.4000000000000001,1.917732445e-06
1.5,2.0660071400000003e-06
1.6,2.21226071e-06
1.7000000000000002,2.35336961e-06
1.8,2.499439465e-06
1.9000000000000001,2.64569303e-06
2.0,2.77577783e-06
2.1,2.92037771e-06
2.2,3.06571258e-06
2.3000000000000003,3.205903e-06
2.4000000000000004,3.3460934250000002e-06
2.5,3.489039615e-06
2.6,3.612509885e-06
2.7,3.75361901e-06
2.8000000000000003,3.8943603650000005e-06
2.9000000000000004,4.03142758e-06
3.0,4.17474121e-06
3.1,4.31015451e-06
3.2,4.450160759999999e-06
3.3000000000000003,4.588146565e-06
3.4000000000000004,4.727234225e-06
3.5,4.861177785e-06
3.6,4.998978965000001e-06
3.7,5.125205915e-06
3.8000000000000003,5.2637419700000005e-06
3.9000000000000004,5.39823668e-06
4.0,5.53107793e-06
4.1000000000000005,5.667960294999999e-06
4.2,5.803557544999999e-06
4.3,5.925007145e-06
4.4,6.060236044999999e-06
4.5,6.194546815e-06
4.6000000000000005,6.32205956e-06
4.7,6.45545151e-06
4.800000000000001,6.587924870000001e-06
4.9,6.699636745e-06
5.0,6.830824075e-06
