#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 505
#	Procedure version: 1.1.1
#	Step time: 0.1 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758636480.6732166
#Data:
VL (V),Power (W)
0.0,1.0734636749999999e-08
0.1,1.0055163799999999e-08
0.2,3.595252875e-07
0.30000000000000004,7.11622647e-07
0.4,1.12156505e-06
0.5,1.519005195e-06
0.6000000000000001,1.863628485e-06
0.7000000000000001,2.28798035e-06
0.8,2.614626395e-06
0.9,2.999327765e-06
1.0,3.3876438e-06
1.1,3.774830135e-06
1.2000000000000002,4.16291982e-06
1.3,4.538811255e-06
1.4000000000000001,4.91041078e-06
1.5,5.2892387449999995e-06
1.6,5.664000585e-06
1.7000000000000002,6.02385353e-06
1.8,6.39816358e-06
1.9000000000000001,6.767730835e-06
2.0,7.095279670000001e-06
2.1,7.458295155e-06
2.2,7.818825905000002e-06
2.3000000000000003,8.169642569999999e-06
2.4000000000000004,8.51933055e-06
2.5,8.872180385e-06
2.6,9.1778179e-06
2.7,9.52434357e-06
2.8000000000000003,9.87177145e-06
2.9000000000000004,1.02146823e-05
3.0,1.056233715e-05
3.1,1.08980189e-05
3.2,1.12386706e-05
3.3000000000000003,1.1581129450000002e-05
3.4000000000000004,1.19211031e-05
3.5,1.2245489900000001e-05
3.6,1.257868735e-05
3.7,1.28850029e-05
3.8000000000000003,1.32132304e-05
3.9000000000000004,1.3536036450000001e-05
4.0,1.385387215e-05
4.1000000000000005,1.41825517e-05
4.2,1.4509423649999999e-05
4.3,1.48026361e-05
4.4,1.51270233e-05
4.5,1.54457621e-05
4.6000000000000005,1.57561444e-05
4.7,1.607307695e-05
4.800000000000001,1.639136555e-05
4.9,1.666560365e-05
5.0,1.69829882e-05
