#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 385
#	Procedure version: 1.1.1
#	Step time: 0.1 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758637805.3733144
#Data:
VL (V),Power (W)
0.0,1.678089575e-08
0.1,1.5489965750000003e-08
0.2,2.657051115e-07
0.30000000000000004,5.409966095e-07
0.4,8.5320886e-07
0.5,1.1610319450000001e-06
0.6000000000000001,1.42961062e-06
0.7000000000000001,1.726267215e-06
0.8,2.01440355e-06
0.9,2.32455022e-06
1.0,2.639538135e-06
1.1,3.008861315e-06
1.2000000000000002,3.268305475e-06
1.3,3.5670206e-06
1.4000000000000001,3.8628381850000004e-06
1.5,4.174428795e-06
1.6,4.47797174e-06
1.7000000000000002,4.771214435e-06
1.8,5.07990808e-06
1.9000000000000001,5.3818419e-06
2.0,5.6596341000000004e-06
2.1,5.9596361550000005e-06
2.2,6.264466945e-06
2.3000000000000003,6.558353565e-06
2.4000000000000004,6.85159625e-06
2.5,7.148057875e-06
2.6,7.40846826e-06
2.7,7.69591634e-06
2.8000000000000003,7.993343385e-06
2.9000000000000004,8.28529937e-06
3.0,8.5775755e-06
3.1,8.865990365e-06
3.2,9.162451535000001e-06
3.3000000000000003,9.45826969e-06
3.4000000000000004,9.74861632e-06
3.5,1.00315569e-05
3.6,1.032383445e-05
3.7,1.0591325900000001e-05
3.8000000000000003,1.088070575e-05
3.9000000000000004,1.115978515e-05
4.0,1.144659015e-05
4.1000000000000005,1.17311424e-05
4.2,1.20176251e-05
4.3,1.227771235e-05
4.4,1.2559366950000001e-05
4.5,1.2844240699999999e-05
4.6000000000000005,1.3117204600000001e-05
4.7,1.33995027e-05
4.800000000000001,1.36795479e-05
4.9,1.391935715e-05
5.0,1.420809395e-05
