#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 405
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758654497.4983351
#Data:
VL (V),Power (W)
0.0,7.0467218750000004e-09
0.1,7.562425355e-09
0.2,1.562259935e-07
0.30000000000000004,3.291559095e-07
0.4,5.3276969e-07
0.5,7.37815981e-07
0.6000000000000001,9.14556296e-07
0.7000000000000001,1.1132137850000001e-06
0.8,1.31078241e-06
0.9,1.5202981e-06
1.0,1.735944805e-06
1.1,1.9465203450000003e-06
1.2000000000000002,2.1635136149999996e-06
1.3,2.376123575e-06
1.4000000000000001,2.6015956099999997e-06
1.5,2.8116217e-06
1.6,3.02107617e-06
1.7000000000000002,3.23510312e-06
1.8,3.453987005e-06
1.9000000000000001,3.67344296e-06
2.0,3.86546708e-06
2.1,4.0860657e-06
2.2,4.304092725000001e-06
2.3000000000000003,4.52011955e-06
2.4000000000000004,4.73328873e-06
2.5,4.9541736199999995e-06
2.6,5.14162525e-06
2.7,5.35279446e-06
2.8000000000000003,5.573107275e-06
2.9000000000000004,5.7877055050000005e-06
3.0,6.009447815e-06
3.1,6.227474385e-06
3.2,6.446072805e-06
3.3000000000000003,6.6683860499999996e-06
3.4000000000000004,6.8878428e-06
3.5,7.100154105e-06
3.6,7.316753e-06
3.7,7.519921155e-06
3.8000000000000003,7.73994816e-06
3.9000000000000004,7.951975019999999e-06
4.0,8.17000182e-06
4.1000000000000005,8.387170965e-06
4.2,8.60719911e-06
4.3,8.802080174999999e-06
4.4,9.02182137e-06
4.5,9.240991405e-06
4.6000000000000005,9.452731775e-06
4.7,9.673331075e-06
4.800000000000001,9.8962164e-06
4.9,1.008138085e-05
5.0,1.03022662e-05
