#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 680
#	Procedure version: 1.1.1
#	Step time: 0.5 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758633254.4600923
#Data:
VL (V),Power (W)
0.0,6.815298995e-09
0.1,2.1884844850000001e-07
0.2,5.265268044999999e-07
0.30000000000000004,8.31441895e-07
0.4,1.171781775e-06
0.5,1.50983732e-06
0.6000000000000001,1.84387062e-06
0.7000000000000001,2.184516345e-06
0.8,2.49043626e-06
0.9,2.818771915e-06
1.0,3.147475015e-06
1.1,3.472687015e-06
1.2000000000000002,3.79642938e-06
1.3,4.11153633e-06
1.4000000000000001,4.4214980350000005e-06
1.5,4.739544235000001e-06
1.6,5.05410003e-06
1.7000000000000002,5.35744766e-06
1.8,5.66740914e-06
1.9000000000000001,5.976268765e-06
2.0,6.24893278e-06
2.1,6.554485249999999e-06
2.2,6.85526061e-06
2.3000000000000003,7.146297775e-06
2.4000000000000004,7.436416355e-06
2.5,7.727820955e-06
2.6,7.98247856e-06
2.7,8.26175665e-06
2.8000000000000003,8.544526279999999e-06
2.9000000000000004,8.821231855000001e-06
3.0,9.09665141e-06
3.1,9.365457114999999e-06
3.2,9.63499679e-06
3.3000000000000003,9.902516470000001e-06
3.4000000000000004,1.0163421399999999e-05
3.5,1.04138526e-05
3.6,1.06697962e-05
3.7,1.09036919e-05
3.8000000000000003,1.11535728e-05
3.9000000000000004,1.13935312e-05
4.0,1.16305496e-05
4.1000000000000005,1.1870508850000002e-05
4.2,1.2107160250000001e-05
4.3,1.231588385e-05
4.4,1.254169545e-05
4.5,1.27647509e-05
4.6000000000000005,1.297476e-05
4.7,1.31888119e-05
4.800000000000001,1.339863865e-05
4.9,1.3576494000000001e-05
5.0,1.37798902e-05
