#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 505
#	Procedure version: 1.1.1
#	Step time: 0.5 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758636452.6793132
#Data:
VL (V),Power (W)
0.0,9.48895229e-09
0.1,1.17991119e-08
0.2,3.660934595e-07
0.30000000000000004,7.174207325e-07
0.4,1.120500485e-06
0.5,1.518461545e-06
0.6000000000000001,1.8612278149999999e-06
0.7000000000000001,2.243704895e-06
0.8,2.6067200449999997e-06
0.9,2.99390649e-06
1.0,3.3867401050000002e-06
1.1,3.773022965e-06
1.2000000000000002,4.161564445e-06
1.3,4.5361007299999995e-06
1.4000000000000001,4.90634443e-06
1.5,5.28494661e-06
1.6,5.659708905e-06
1.7000000000000002,6.018431805e-06
1.8,6.396356415e-06
1.9000000000000001,6.76456807e-06
2.0,7.09550545e-06
2.1,7.4555844049999995e-06
2.2,7.819503935e-06
2.3000000000000003,8.17348291e-06
2.4000000000000004,8.522041755e-06
2.5,8.87285796e-06
2.6,9.184821465e-06
2.7,9.525924725000001e-06
2.8000000000000003,9.87222347e-06
2.9000000000000004,1.02189742e-05
3.0,1.05677582e-05
3.1,1.090343995e-05
3.2,1.124567325e-05
3.3000000000000003,1.15860985e-05
3.4000000000000004,1.19244919e-05
3.5,1.2250459349999999e-05
3.6,1.258207565e-05
3.7,1.28924571e-05
3.8000000000000003,1.32188775e-05
3.9000000000000004,1.35391979e-05
4.0,1.38601963e-05
4.1000000000000005,1.4186165099999999e-05
4.2,1.45152958e-05
4.3,1.48037652e-05
4.4,1.513108965e-05
4.5,1.54516374e-05
4.6000000000000005,1.57611148e-05
4.7,1.607804735e-05
4.800000000000001,1.63967861e-05
4.9,1.6667409899999998e-05
5.0,1.698660165e-05
