#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 385
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758653687.8010244
#Data:
VL (V),Power (W)
0.0,5.80795456e-09
0.1,6.4211571599999995e-09
0.2,2.5663631249999996e-07
0.30000000000000004,5.294751020000001e-07
0.4,8.397185809999999e-07
0.5,1.1514145500000002e-06
0.6000000000000001,1.4146036749999999e-06
0.7000000000000001,1.71332567e-06
0.8,2.002236445e-06
0.9,2.3145132649999998e-06
1.0,2.6291782e-06
1.1,2.95253051e-06
1.2000000000000002,3.24899236e-06
1.3,3.5525354149999997e-06
1.4000000000000001,3.850927895000001e-06
1.5,4.160909155e-06
1.6,4.46541799e-06
1.7000000000000002,4.761557874999999e-06
1.8,5.0667104e-06
1.9000000000000001,5.375726004999999e-06
2.0,5.648689695e-06
2.1,5.95255483e-06
2.2,6.25545408e-06
2.3000000000000003,6.549662655e-06
2.4000000000000004,6.8429053499999995e-06
2.5,7.13872328e-06
2.6,7.4013860299999995e-06
2.7,7.688512595e-06
2.8000000000000003,7.988193374999999e-06
2.9000000000000004,8.278538645e-06
3.0,8.57467967e-06
3.1,8.86212729e-06
3.2,9.16213048e-06
3.3000000000000003,9.45311967e-06
3.4000000000000004,9.74668455e-06
3.5,1.00280172e-05
3.6,1.0322868549999999e-05
3.7,1.05951881e-05
3.8000000000000003,1.08823156e-05
3.9000000000000004,1.11630043e-05
4.0,1.145045325e-05
4.1000000000000005,1.17388677e-05
4.2,1.2024384e-05
4.3,1.22831848e-05
4.4,1.2567737e-05
4.5,1.2848747700000001e-05
4.6000000000000005,1.31217107e-05
4.7,1.340819425e-05
4.800000000000001,1.369145865e-05
4.9,1.393287585e-05
5.0,1.4212921549999999e-05
