#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 365
#	Procedure version: 1.1.1
#	Step time: 0.1 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758640850.3690536
#Data:
VL (V),Power (W)
0.0,9.881439665e-09
0.1,4.924270055e-07
0.2,1.2100822499999998e-06
0.30000000000000004,1.89057664e-06
0.4,2.6456481249999997e-06
0.5,3.446133295e-06
0.6000000000000001,4.095388935e-06
0.7000000000000001,4.82175619e-06
0.8,5.46919364e-06
0.9,6.160642215e-06
1.0,6.84954466e-06
1.1,7.53444647e-06
1.2000000000000002,8.21461936e-06
1.3,8.87115038e-06
1.4000000000000001,9.51131324e-06
1.5,1.01700266e-05
1.6,1.081564505e-05
1.7000000000000002,1.14434415e-05
1.8,1.2085422000000001e-05
1.9000000000000001,1.272303915e-05
2.0,1.32875475e-05
2.1,1.391752585e-05
2.2,1.454423045e-05
2.3000000000000003,1.51538402e-05
2.4000000000000004,1.57572667e-05
2.5,1.637160495e-05
2.6,1.69099239e-05
2.7,1.750934825e-05
2.8000000000000003,1.8115684699999997e-05
2.9000000000000004,1.87085643e-05
3.0,1.93087162e-05
3.1,1.9895046549999998e-05
3.2,2.04871976e-05
3.3000000000000003,2.10866219e-05
3.4000000000000004,2.16773187e-05
3.5,2.2242553300000002e-05
3.6,2.28328854e-05
3.7,2.33755682e-05
3.8000000000000003,2.3956808000000003e-05
3.9000000000000004,2.45238607e-05
4.0,2.5094916050000002e-05
4.1000000000000005,2.567215415e-05
4.2,2.62533913e-05
4.3,2.67669784e-05
4.4,2.7338395700000003e-05
4.5,2.7904357e-05
4.6000000000000005,2.8448132100000002e-05
4.7,2.900864e-05
4.800000000000001,2.95695081e-05
4.9,3.00459933e-05
5.0,3.05992253e-05
