#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 590
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758658127.0405695
#Data:
VL (V),Power (W)
0.0,4.516120365000001e-09
0.1,2.56422572e-08
0.2,1.27302968e-07
0.30000000000000004,2.3732906849999998e-07
0.4,3.69352236e-07
0.5,5.052037295000001e-07
0.6000000000000001,6.282538155e-07
0.7000000000000001,7.670423084999999e-07
0.8,9.001795720000001e-07
0.9,1.0446191799999998e-06
1.0,1.191671685e-06
1.1,1.3401421499999999e-06
1.2000000000000002,1.49124571e-06
1.3,1.640465485e-06
1.4000000000000001,1.785391245e-06
1.5,1.946381645e-06
1.6,2.0886058100000003e-06
1.7000000000000002,2.231638515e-06
1.8,2.381741525e-06
1.9000000000000001,2.53043027e-06
2.0,2.666189745e-06
2.1,2.8164949999999997e-06
2.2,2.9623555499999997e-06
2.3000000000000003,3.11205497e-06
2.4000000000000004,3.2591274249999997e-06
2.5,3.409230655e-06
2.6,3.5417579049999998e-06
2.7,3.68883059e-06
2.8000000000000003,3.837519444999999e-06
2.9000000000000004,3.9831782e-06
3.0,4.13045268e-06
3.1,4.2726774150000005e-06
3.2,4.41873999e-06
3.3000000000000003,4.561166175e-06
3.4000000000000004,4.70702707e-06
3.5,4.84420025e-06
3.6,4.988646880000001e-06
3.7,5.118952005e-06
3.8000000000000003,5.260367745e-06
3.9000000000000004,5.3971377850000005e-06
4.0,5.53471523e-06
4.1000000000000005,5.673504575e-06
4.2,5.813507415e-06
4.3,5.93714526e-06
4.4,6.073106305e-06
4.5,6.212300835e-06
4.6000000000000005,6.340585515e-06
4.7,6.473718035e-06
4.800000000000001,6.607255725e-06
4.9,6.719782505e-06
5.0,6.850087405e-06
