#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 680
#	Procedure version: 1.1.1
#	Step time: 0.5 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758633444.8141062
#Data:
VL (V),Power (W)
0.0,1.27470683e-08
0.1,6.78277807e-08
0.2,1.93610774e-07
0.30000000000000004,3.1497261e-07
0.4,4.4884265550000004e-07
0.5,5.8234437e-07
0.6000000000000001,7.222936345e-07
0.7000000000000001,8.652824305e-07
0.8,9.967023969999998e-07
0.9,1.136154255e-06
1.0,1.280137835e-06
1.1,1.4212292849999999e-06
1.2000000000000002,1.56469696e-06
1.3,1.705701435e-06
1.4000000000000001,1.840747135e-06
1.5,1.982591015e-06
1.6,2.125904645e-06
1.7000000000000002,2.26113434e-06
1.8,2.40352938e-06
1.9000000000000001,2.542617265e-06
2.0,2.665903935e-06
2.1,2.8059105249999996e-06
2.2,2.944998415e-06
2.3000000000000003,3.08096264e-06
2.4000000000000004,3.21619234e-06
2.5,3.352707835e-06
2.6,3.47323828e-06
2.7,3.60773299e-06
2.8000000000000003,3.74112494e-06
2.9000000000000004,3.87672185e-06
3.0,4.01048146e-06
3.1,4.142770875e-06
3.2,4.276714435e-06
3.3000000000000003,4.41120915e-06
3.4000000000000004,4.54551969e-06
3.5,4.67486984e-06
3.6,4.807710415e-06
3.7,4.929894655000001e-06
3.8000000000000003,5.06365427e-06
3.9000000000000004,5.191534e-06
4.0,5.3207002099999994e-06
4.1000000000000005,5.4513361650000004e-06
4.2,5.584544625e-06
4.3,5.700849215e-06
4.4,5.830750295e-06
4.5,5.959732559999999e-06
4.6000000000000005,6.085592075e-06
4.7,6.210531865e-06
4.800000000000001,6.3396980749999995e-06
4.9,6.449204875e-06
5.0,6.577084835e-06
