#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 590
#	Procedure version: 1.1.1
#	Step time: 0.5 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758635623.7428324
#Data:
VL (V),Power (W)
0.0,1.101802915e-08
0.1,5.7746706950000006e-08
0.2,2.089110325e-07
0.30000000000000004,3.6522023100000003e-07
0.4,5.497650190000001e-07
0.5,7.186122274999999e-07
0.6000000000000001,9.087069655e-07
0.7000000000000001,1.1071873550000001e-06
0.8,1.29061823e-06
0.9,1.486971825e-06
1.0,1.690840235e-06
1.1,1.89284566e-06
1.2000000000000002,2.09587904e-06
1.3,2.2960836049999996e-06
1.4000000000000001,2.4928541500000002e-06
1.5,2.6914426600000003e-06
1.6,2.8920516100000002e-06
1.7000000000000002,3.08599385e-06
1.8,3.28720887e-06
1.9000000000000001,3.4902417400000003e-06
2.0,3.67064854e-06
2.1,3.8708533349999995e-06
2.2,4.06883578e-06
2.3000000000000003,4.26520228e-06
2.4000000000000004,4.454700045e-06
2.5,4.65086396e-06
2.6,4.8217762e-06
2.7,5.0092533e-06
2.8000000000000003,5.199154885e-06
2.9000000000000004,5.386834115e-06
3.0,5.573908085e-06
3.1,5.760779229999999e-06
3.2,5.9478520600000004e-06
3.3000000000000003,6.144016879999999e-06
3.4000000000000004,6.3547270200000005e-06
3.5,6.665033655e-06
3.6,6.849279315e-06
3.7,7.0139278699999995e-06
3.8000000000000003,7.2125164899999994e-06
3.9000000000000004,7.381408064999999e-06
4.0,8.260612505e-06
4.1000000000000005,8.260814415e-06
4.2,8.576778325e-06
4.3,8.78344781e-06
4.4,8.035760855e-06
4.5,8.1856615e-06
4.6000000000000005,8.346269625000001e-06
4.7,8.508494375e-06
4.800000000000001,8.66223445e-06
4.9,8.793347205e-06
5.0,8.950723440000001e-06
