#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 455
#	Procedure version: 1.1.1
#	Step time: 0.5 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1761076887.564127
#Data:
VL (V),Power (W)
0.0,1.26173505e-09
0.1,2.524459085e-09
0.2,3.93690499e-07
0.30000000000000004,8.67328538e-07
0.4,1.4206159450000001e-06
0.5,1.9705609000000003e-06
0.6000000000000001,2.45694696e-06
0.7000000000000001,2.992319655e-06
0.8,3.500281195e-06
0.9,4.05145784e-06
1.0,4.606338279999999e-06
1.1,5.149365735e-06
1.2000000000000002,5.704987185e-06
1.3,6.244805265000001e-06
1.4000000000000001,6.77795401e-06
1.5,7.3249323100000005e-06
1.6,7.864750385e-06
1.7000000000000002,8.395184069999999e-06
1.8,8.932036964999999e-06
1.9000000000000001,9.469632460000001e-06
2.0,9.937588854999999e-06
2.1,1.04677756e-05
2.2,1.09987031e-05
2.3000000000000003,1.1514072450000001e-05
2.4000000000000004,1.2026479e-05
2.5,1.25462939e-05
2.6,1.29979526e-05
2.7,1.350788985e-05
2.8000000000000003,1.4026964000000001e-05
2.9000000000000004,1.45354193e-05
3.0,1.505276485e-05
3.1,1.5550848750000002e-05
3.2,1.6066464e-05
3.3000000000000003,1.65793663e-05
3.4000000000000004,1.708411765e-05
3.5,1.7570841e-05
3.6,1.8069173200000002e-05
3.7,1.851539765e-05
3.8000000000000003,1.900434475e-05
3.9000000000000004,1.94969971e-05
4.0,1.998199245e-05
4.1000000000000005,2.04776061e-05
4.2,2.0977912749999998e-05
4.3,2.1415002250000002e-05
4.4,2.197944015e-05
4.5,2.2443093250000002e-05
4.6000000000000005,2.2914188750000003e-05
4.7,2.33951978e-05
4.800000000000001,2.38910852e-05
4.9,2.43001932e-05
5.0,2.47787248e-05
