#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 455
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758819343.5081677
#Data:
VL (V),Power (W)
0.0,5.247928314999999e-09
0.1,4.752760185e-09
0.2,3.552894445e-07
0.30000000000000004,7.892636235e-07
0.4,1.2887499e-06
0.5,1.795143985e-06
0.6000000000000001,2.2517374400000003e-06
0.7000000000000001,2.717225245e-06
0.8,3.189626905e-06
0.9,3.684994455e-06
1.0,4.1922151e-06
1.1,4.68857024e-06
1.2000000000000002,5.18788875e-06
1.3,5.685972610000001e-06
1.4000000000000001,6.16528882e-06
1.5,6.670534505e-06
1.6,7.159481355e-06
1.7000000000000002,7.635093425e-06
1.8,8.128237825e-06
1.9000000000000001,8.61990111e-06
2.0,9.050569585000001e-06
2.1,9.53729432e-06
2.2,1.001463535e-05
2.3000000000000003,1.0486543e-05
2.4000000000000004,1.09569696e-05
2.5,1.14315935e-05
2.6,1.18491739e-05
2.7,1.23065124e-05
2.8000000000000003,1.278039645e-05
2.9000000000000004,1.32436612e-05
3.0,1.371581585e-05
3.1,1.41783394e-05
3.2,1.4641110749999999e-05
3.3000000000000003,1.5109068049999999e-05
3.4000000000000004,1.55738135e-05
3.5,1.60084337e-05
3.6,1.646824145e-05
3.7,1.688187055e-05
3.8000000000000003,1.73320468e-05
3.9000000000000004,1.7770124e-05
4.0,1.8212152100000002e-05
4.1000000000000005,1.86682555e-05
4.2,1.912139575e-05
4.3,1.95261346e-05
4.4,1.997409075e-05
4.5,2.0422538e-05
4.6000000000000005,2.0856417e-05
4.7,2.130214945e-05
4.800000000000001,2.17520801e-05
4.9,2.22769722e-05
5.0,2.26538486e-05
