#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 565
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758817864.290691
#Data:
VL (V),Power (W)
0.0,5.205502279999999e-10
0.1,3.784959685e-07
0.2,1.21406674e-06
0.30000000000000004,1.95232508e-06
0.4,2.71171086e-06
0.5,3.49855168e-06
0.6000000000000001,4.261265305e-06
0.7000000000000001,5.033130035e-06
0.8,5.7288698349999994e-06
0.9,6.463504405000001e-06
1.0,7.20250705e-06
1.1,7.916133655000001e-06
1.2000000000000002,8.624976545e-06
1.3,9.316972409999999e-06
1.4000000000000001,9.985256835000001e-06
1.5,1.0686611849999999e-05
1.6,1.1366128100000001e-05
1.7000000000000002,1.20177738e-05
1.8,1.2681897249999999e-05
1.9000000000000001,1.3333750299999999e-05
2.0,1.3913637300000001e-05
2.1,1.456341075e-05
2.2,1.520902335e-05
2.3000000000000003,1.58377879e-05
2.4000000000000004,1.64675939e-05
2.5,1.71013517e-05
2.6,1.765024625e-05
2.7,1.825758955e-05
2.8000000000000003,1.8990972399999998e-05
2.9000000000000004,1.9517239699999998e-05
3.0,2.01145149e-05
3.1,2.0695080800000003e-05
3.2,2.1281913200000002e-05
3.3000000000000003,2.1881276549999998e-05
3.4000000000000004,2.24806381e-05
3.5,2.30257028e-05
3.6,2.360209145e-05
3.7,2.41388034e-05
3.8000000000000003,2.47193702e-05
3.9000000000000004,2.52581713e-05
4.0,2.5834559e-05
4.1000000000000005,2.63900656e-05
4.2,2.69601915e-05
4.3,2.7461397600000003e-05
4.4,2.8025258e-05
4.5,2.8566146299999998e-05
4.6000000000000005,2.91049446e-05
4.7,2.96416574e-05
4.800000000000001,3.01908967e-05
4.9,3.0644074300000004e-05
5.0,3.11682543e-05
