#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 680
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758814542.7946107
#Data:
VL (V),Power (W)
0.0,2.9467466249999997e-09
0.1,5.8451179899999995e-08
0.2,1.82944632e-07
0.30000000000000004,3.0137744e-07
0.4,4.278051475e-07
0.5,5.64677947e-07
0.6000000000000001,6.999113115000001e-07
0.7000000000000001,8.39215744e-07
0.8,9.683699885e-07
0.9,1.106108585e-06
1.0,1.24587359e-06
1.1,1.38313334e-06
1.2000000000000002,1.522345655e-06
1.3,1.6654635149999999e-06
1.4000000000000001,1.7970180600000002e-06
1.5,1.93243136e-06
1.6,2.07096798e-06
1.7000000000000002,2.20252264e-06
1.8,2.3397732299999997e-06
1.9000000000000001,2.4750027e-06
2.0,2.595349425e-06
2.1,2.730211465e-06
2.2,2.86562465e-06
2.3000000000000003,2.996811985e-06
2.4000000000000004,3.12763177e-06
2.5,3.25900282e-06
2.6,3.377511915e-06
2.7,3.50851542e-06
2.8000000000000003,3.63896811e-06
2.9000000000000004,3.7683179199999998e-06
3.0,3.898586555e-06
3.1,4.02756882e-06
3.2,4.157286185e-06
3.3000000000000003,4.28553335e-06
3.4000000000000004,4.415985585e-06
3.5,4.54037513e-06
3.6,4.66862252e-06
3.7,4.789520745e-06
3.8000000000000003,4.91831929e-06
3.9000000000000004,5.040503535e-06
4.0,5.16489263e-06
4.1000000000000005,5.29314002e-06
4.2,5.420100935e-06
4.3,5.533834155e-06
4.4,5.656385155e-06
4.5,5.780407265e-06
4.6000000000000005,5.89983483e-06
4.7,6.0255104050000005e-06
4.800000000000001,6.147326985e-06
4.9,6.25076996e-06
5.0,6.374240455e-06
