#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 365
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758825189.4097588
#Data:
VL (V),Power (W)
0.0,3.68187558e-09
0.1,5.3229123300000004e-09
0.2,9.76236301e-08
0.30000000000000004,2.149414085e-07
0.4,3.49362722e-07
0.5,4.848781145e-07
0.6000000000000001,6.041287294999999e-07
0.7000000000000001,7.344291365000001e-07
0.8,8.62760317e-07
0.9,9.980568050000001e-07
1.0,1.137547205e-06
1.1,1.27298972e-06
1.2000000000000002,1.4111308800000001e-06
1.3,1.545078135e-06
1.4000000000000001,1.6759983600000001e-06
1.5,1.813081955e-06
1.6,1.9467008750000002e-06
1.7000000000000002,2.0782778149999997e-06
1.8,2.21361074e-06
1.9000000000000001,2.35098605e-06
2.0,2.4696166749999996e-06
2.1,2.604803855e-06
2.2,2.73864168e-06
2.3000000000000003,2.86981731e-06
2.4000000000000004,2.99898727e-06
2.5,3.13100179e-06
2.6,3.26244992e-06
2.7,3.37993458e-06
2.8000000000000003,3.507966995e-06
2.9000000000000004,3.6352719250000003e-06
3.0,3.763304445e-06
3.1,3.88988201e-06
3.2,4.021915625e-06
3.3000000000000003,4.152130715e-06
3.4000000000000004,4.2859830949999995e-06
3.5,4.411105695e-06
3.6,4.5391382200000005e-06
3.7,4.65625908e-06
3.8000000000000003,4.786110595e-06
3.9000000000000004,4.909778685e-06
4.0,5.033082285e-06
4.1000000000000005,5.161114815e-06
4.2,5.28951091e-06
4.3,5.402267335e-06
4.4,5.52848132e-06
4.5,5.65687765e-06
4.6000000000000005,5.77763535e-06
4.7,5.9031221999999995e-06
4.800000000000001,6.027517205e-06
4.9,6.13445377e-06
5.0,6.261758925e-06
