#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 385
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758824677.2577193
#Data:
VL (V),Power (W)
0.0,4.58157201e-09
0.1,4.71064432e-09
0.2,2.44340157e-07
0.30000000000000004,5.033659815e-07
0.4,8.01184285e-07
0.5,1.095129845e-06
0.6000000000000001,1.3496051e-06
0.7000000000000001,1.63283579e-06
0.8,1.91025754e-06
0.9,2.204622435e-06
1.0,2.5050227349999997e-06
1.1,2.800259155e-06
1.2000000000000002,3.113797675e-06
1.3,3.3915898749999997e-06
1.4000000000000001,3.67453185e-06
1.5,3.96809628e-06
1.6,4.259085695e-06
1.7000000000000002,4.5404187850000005e-06
1.8,4.8333397450000005e-06
1.9000000000000001,5.13205441e-06
2.0,5.38634845e-06
2.1,5.676693945000001e-06
2.2,5.9676835900000005e-06
2.3000000000000003,6.2538447300000004e-06
2.4000000000000004,6.53099278e-06
2.5,6.81554457e-06
2.6,7.067584875e-06
2.7,7.34087052e-06
2.8000000000000003,7.623169265000001e-06
2.9000000000000004,7.9022484e-06
3.0,8.183581484999999e-06
3.1,8.46394869e-06
3.2,8.741096280000001e-06
3.3000000000000003,9.026935915e-06
3.4000000000000004,9.305693315e-06
3.5,9.5764035e-06
3.6,9.85258521e-06
3.7,1.022855535e-05
3.8000000000000003,1.05050594e-05
3.9000000000000004,1.07735159e-05
4.0,1.104100785e-05
4.1000000000000005,1.120291925e-05
4.2,1.1477814050000001e-05
4.3,1.1725669550000001e-05
4.4,1.1999276900000001e-05
4.5,1.226934455e-05
4.6000000000000005,1.25297538e-05
4.7,1.27985327e-05
4.800000000000001,1.307053025e-05
4.9,1.33029357e-05
5.0,1.357428985e-05
