#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 590
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758817156.660018
#Data:
VL (V),Power (W)
0.0,2.369082485e-09
0.1,4.350733285e-08
0.2,1.764014995e-07
0.30000000000000004,3.163850125e-07
0.4,4.815051395e-07
0.5,6.331150929999999e-07
0.6000000000000001,8.03177528e-07
0.7000000000000001,9.816053535e-07
0.8,1.144922745e-06
0.9,1.322540355e-06
1.0,1.50331772e-06
1.1,1.68407496e-06
1.2000000000000002,1.87587574e-06
1.3,2.049413525e-06
1.4000000000000001,2.22274946e-06
1.5,2.4037618699999997e-06
1.6,2.58295654e-06
1.7000000000000002,2.756494155e-06
1.8,2.937304885e-06
1.9000000000000001,3.12074178e-06
2.0,3.2833702350000003e-06
2.1,3.46357501e-06
2.2,3.6425670950000002e-06
2.3000000000000003,3.818125155000001e-06
2.4000000000000004,3.993077375e-06
2.5,4.166817235e-06
2.6,4.32156662e-06
2.7,4.489447975e-06
2.8000000000000003,4.6603593049999995e-06
2.9000000000000004,4.832079185e-06
3.0,4.999757945e-06
3.1,5.1631946e-06
3.2,5.3300661850000005e-06
3.3000000000000003,5.49976494e-06
3.4000000000000004,5.663403955000001e-06
3.5,5.820779735e-06
3.6,5.98300448e-06
3.7,6.133107715e-06
3.8000000000000003,6.29108968e-06
3.9000000000000004,6.447253325e-06
4.0,6.602002715e-06
4.1000000000000005,6.75796468e-06
4.2,6.912512620000001e-06
4.3,7.049281524999999e-06
4.4,7.20261778e-06
4.5,7.35231606e-06
4.6000000000000005,7.493935075000001e-06
4.7,7.64080505e-06
4.800000000000001,7.786059539999998e-06
4.9,7.91010234e-06
5.0,8.050508315e-06
