#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 850
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758813525.8905582
#Data:
VL (V),Power (W)
0.0,1.079732804e-09
0.1,2.1330831849999998e-07
0.2,5.67308774e-07
0.30000000000000004,9.17106348e-07
0.4,1.329066835e-06
0.5,1.70353076e-06
0.6000000000000001,2.093049945e-06
0.7000000000000001,2.49039215e-06
0.8,2.8559998100000002e-06
0.9,3.247732935e-06
1.0,3.6523071e-06
1.1,4.050239565e-06
1.2000000000000002,4.4499433900000004e-06
1.3,4.84064367e-06
1.4000000000000001,5.227210975e-06
1.5,5.62691457e-06
1.6,6.021599575e-06
1.7000000000000002,6.408462010000001e-06
1.8,6.802408965e-06
1.9000000000000001,7.199603489999999e-06
2.0,7.5542889149999995e-06
2.1,7.947055109999999e-06
2.2,8.339969555e-06
2.3000000000000003,8.726831764999999e-06
2.4000000000000004,9.11207053e-06
2.5,9.5027699e-06
2.6,9.848304215e-06
2.7,1.022852485e-05
2.8000000000000003,1.0614648999999999e-05
2.9000000000000004,1.099870725e-05
3.0,1.13832075e-05
3.1,1.17604759e-05
3.2,1.214232e-05
3.3000000000000003,1.252637775e-05
3.4000000000000004,1.29076316e-05
3.5,1.33537728e-05
3.6,1.370204065e-05
3.7,1.40280795e-05
3.8000000000000003,1.4401543050000001e-05
3.9000000000000004,1.4766112150000001e-05
4.0,1.51292006e-05
4.1000000000000005,1.551155675e-05
4.2,1.5873160899999997e-05
4.3,1.621402135e-05
4.4,1.6577108e-05
4.5,1.693723335e-05
4.6000000000000005,1.72855016e-05
4.7,1.7651553250000003e-05
4.800000000000001,1.80250154e-05
4.9,1.831696865e-05
5.0,1.86711659e-05
