#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 625
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758815299.9144926
#Data:
VL (V),Power (W)
0.0,3.19863125e-09
0.1,4.15456114e-09
0.2,1.733320045e-07
0.30000000000000004,3.7557632049999997e-07
0.4,6.155109985e-07
0.5,8.62312731e-07
0.6000000000000001,1.10852909e-06
0.7000000000000001,1.36561164e-06
0.8,1.60230803e-06
0.9,1.8314332849999999e-06
1.0,2.068620805e-06
1.1,2.323903915e-06
1.2000000000000002,2.58911052e-06
1.3,2.84536623e-06
1.4000000000000001,3.1004548200000002e-06
1.5,3.36955259e-06
1.6,3.6285329100000002e-06
1.7000000000000002,3.883816135e-06
1.8,4.14435272e-06
1.9000000000000001,4.411310105e-06
2.0,4.64947038e-06
2.1,4.915649920000001e-06
2.2,5.18182924e-06
2.3000000000000003,5.442560675e-06
2.4000000000000004,5.70368115e-06
2.5,5.9686931299999996e-06
2.6,6.2027666e-06
2.7,6.46096919e-06
2.8000000000000003,6.724618515e-06
2.9000000000000004,6.983015055e-06
3.0,7.247443365e-06
3.1,7.50992581e-06
3.2,7.77007335e-06
3.3000000000000003,8.034696295e-06
3.4000000000000004,8.29776218e-06
3.5,8.55538019e-06
3.6,8.823310054999999e-06
3.7,9.07197773e-06
3.8000000000000003,9.340103135e-06
3.9000000000000004,9.59908266e-06
4.0,9.86876466e-06
4.1000000000000005,1.013747305e-05
4.2,1.040637745e-05
4.3,1.0646093849999999e-05
4.4,1.091266225e-05
4.5,1.11786476e-05
4.6000000000000005,1.143178995e-05
4.7,1.169543975e-05
4.800000000000001,1.19643437e-05
4.9,1.21896619e-05
5.0,1.24517551e-05
