#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 565
#	Procedure version: 1.1.1
#	Step time: 0.2 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1758817921.6564164
#Data:
VL (V),Power (W)
0.0,4.31592895e-09
0.1,4.003131715e-09
0.2,4.243326545e-07
0.30000000000000004,8.02787781e-07
0.4,1.23360678e-06
0.5,1.646428925e-06
0.6000000000000001,2.012019085e-06
0.7000000000000001,2.3897359849999997e-06
0.8,2.76204503e-06
0.9,3.160145525e-06
1.0,3.55200575e-06
1.1,3.94386666e-06
1.2000000000000002,4.339470935e-06
1.3,4.7144840199999996e-06
1.4000000000000001,5.089288835e-06
1.5,5.4734539399999996e-06
1.6,5.845970690000001e-06
1.7000000000000002,6.213080044999999e-06
1.8,6.586012660000001e-06
1.9000000000000001,6.95478639e-06
2.0,7.280088315e-06
2.1,7.63866956e-06
2.2,7.99787449e-06
2.3000000000000003,8.34688899e-06
2.4000000000000004,8.699854785e-06
2.5,9.053859685e-06
2.6,9.36397919e-06
2.7,9.7073771e-06
2.8000000000000003,1.0053271149999999e-05
2.9000000000000004,1.04089404e-05
3.0,1.07529622e-05
3.1,1.108596055e-05
3.2,1.143039845e-05
3.3000000000000003,1.176776505e-05
3.4000000000000004,1.2110538100000001e-05
3.5,1.242980855e-05
3.6,1.27596877e-05
3.7,1.30673102e-05
3.8000000000000003,1.33942763e-05
3.9000000000000004,1.3721867149999999e-05
4.0,1.4041553650000001e-05
4.1000000000000005,1.43764237e-05
4.2,1.470650975e-05
4.3,1.500269305e-05
4.4,1.5324667400000002e-05
4.5,1.5641441700000002e-05
4.6000000000000005,1.595967385e-05
4.7,1.62774886e-05
4.800000000000001,1.660362155e-05
4.9,1.687193435e-05
5.0,1.7191829099999998e-05
