#Procedure: <laser_setup.procedures.LaserCalibration.LaserCalibration>
#Parameters:
#	N_avg: 2
#	Optical fiber: F1 (M92L02)
#	Information: None
#	Laser wavelength: 455
#	Procedure version: 1.1.1
#	Step time: 0.5 s
#	Laser voltage end: 5 V
#	Laser voltage start: 0 V
#	Laser voltage step: 0.1 V
#Metadata:
#	Sensor model: S120VC
#	Start time: 1760371415.740852
#Data:
VL (V),Power (W)
0.0,1.3360129100000002e-09
0.1,2.078791695e-09
0.2,3.89778606e-07
0.30000000000000004,8.70175825e-07
0.4,1.4177933849999998e-06
0.5,1.97947418e-06
0.6000000000000001,2.468059505e-06
0.7000000000000001,2.996517425e-06
0.8,3.51361575e-06
0.9,4.06281697e-06
1.0,4.61917921e-06
1.1,5.16986211e-06
1.2000000000000002,5.722767355e-06
1.3,6.266288665e-06
1.4000000000000001,6.798450385e-06
1.5,7.359505385e-06
1.6,7.89462956e-06
1.7000000000000002,8.43123735e-06
1.8,8.96389338e-06
1.9000000000000001,9.507908545e-06
2.0,9.98055748e-06
2.1,1.05072868e-05
2.2,1.1039202049999999e-05
2.3000000000000003,1.155654675e-05
2.4000000000000004,1.2075620800000001e-05
2.5,1.2598151900000001e-05
2.6,1.30579592e-05
2.7,1.356863735e-05
2.8000000000000003,1.40869711e-05
2.9000000000000004,1.46013531e-05
3.0,1.51256127e-05
3.1,1.5621227249999998e-05
3.2,1.613659695e-05
3.3000000000000003,1.6654189500000002e-05
3.4000000000000004,1.715894e-05
3.5,1.764146875e-05
3.6,1.81479472e-05
3.7,1.861861985e-05
3.8000000000000003,1.911744495e-05
3.9000000000000004,1.960046575e-05
4.0,2.00896602e-05
4.1000000000000005,2.0587496700000003e-05
4.2,2.10882963e-05
4.3,2.153402875e-05
4.4,2.20761367e-05
4.5,2.2569544849999997e-05
4.6000000000000005,2.304063945e-05
4.7,2.35042944e-05
4.800000000000001,2.3992743049999998e-05
4.9,2.44440034e-05
5.0,2.4890299750000002e-05
